"","Ptt","RDate","Period","T2460","T2224","T2022","T1820","T1618","T1416","T1214","T1012","T810","T68","T46","T04","Species"
"1405",121385,"5/5/14 17:00",17,88.6,1.5,1.1,1.1,1.1,1.1,1.5,1.8,2.2,0,0,0,"Short-finned pilot whale"
"1406",121385,"5/5/14 23:00",23,91.5,1.1,3,0.4,0.4,0.7,0.7,1.1,1.1,0,0,0,"Short-finned pilot whale"
"1407",121385,"5/5/14 5:00",5,78.4,7.1,5.8,4.8,0.6,0.6,0.6,1,1,0,0,0,"Short-finned pilot whale"
"1408",121385,"5/6/14 11:00",11,63.6,3.6,3.1,2.8,2.8,3.9,4.7,5.6,9.7,0.3,0,0,"Short-finned pilot whale"
"1409",121385,"5/6/14 17:00",17,48.3,5.3,5.1,4.4,4.4,5.8,6.7,10.9,9,0,0,0,"Short-finned pilot whale"
"1410",121385,"5/6/14 23:00",23,91.9,1.5,1.5,1.9,0.4,0.7,0.7,1.5,0,0,0,0,"Short-finned pilot whale"
"1411",121385,"5/6/14 5:00",5,95.4,0.8,1.2,2.5,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1412",121385,"5/7/14 11:00",11,79.2,1.9,1.9,1.6,1.6,1.9,2.3,3.9,4.5,1,0,0,"Short-finned pilot whale"
"1413",121385,"5/7/14 17:00",17,55.2,4.6,3.9,3.9,3.5,4.6,5.6,9.3,8.4,0.9,0,0,"Short-finned pilot whale"
"1414",121385,"5/7/14 23:00",23,98.3,1.7,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1415",121385,"5/7/14 5:00",5,97.1,2.1,0.8,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1416",121385,"5/8/14 11:00",11,75.7,2.9,2.6,1.9,2.3,2.6,3.6,3.6,4.5,0.3,0,0,"Short-finned pilot whale"
"1417",121385,"5/8/14 17:00",17,46.5,6.1,4.8,4.2,4.1,5.5,6.5,8.7,12.9,0.7,0,0,"Short-finned pilot whale"
"1418",121385,"5/8/14 23:00",23,85.7,4.8,3.3,1.5,1.5,0.7,0.7,1.1,0.7,0,0,0,"Short-finned pilot whale"
"1419",121385,"5/8/14 5:00",5,80.9,2.9,2.3,2.6,1.6,1.6,1.9,2.3,3.6,0.3,0,0,"Short-finned pilot whale"
"1420",121385,"5/9/14 11:00",11,76,2.6,1.9,1.9,1.6,2.3,2.9,3.6,4.9,1.9,0.3,0,"Short-finned pilot whale"
"1421",121385,"5/9/14 17:00",17,77.6,2.6,1.9,1.6,1.6,1.9,2.3,2.9,6.8,0.6,0,0,"Short-finned pilot whale"
"1422",121385,"5/9/14 23:00",23,87.1,3.7,2.6,0.7,0.7,1.1,1.8,1.5,0.7,0,0,0,"Short-finned pilot whale"
"1423",121385,"5/9/14 5:00",5,87.8,2.6,1.8,1.5,1.1,1.5,1.5,1.1,1.1,0,0,0,"Short-finned pilot whale"
"1424",121385,"5/10/14 11:00",11,62.4,4.2,3.6,3.1,3.1,3.6,4.2,5.6,8.9,1.4,0,0,"Short-finned pilot whale"
"1425",121385,"5/10/14 17:00",17,68.1,4.2,3,2.5,2.5,3,3.3,4.4,8.3,0.6,0,0,"Short-finned pilot whale"
"1426",121385,"5/10/14 23:00",23,90,3.7,1.5,1.5,0.4,0.4,0.7,0.7,1.1,0,0,0,"Short-finned pilot whale"
"1427",121385,"5/10/14 5:00",5,84.9,4.4,1.8,2.2,0.7,1.1,1.5,1.8,1.1,0.4,0,0,"Short-finned pilot whale"
"1428",121385,"5/11/14 11:00",11,79.9,1.9,1.6,1.6,1.3,1.9,1.9,3.2,5.2,1.3,0,0,"Short-finned pilot whale"
"1429",121385,"5/11/14 17:00",17,61.1,5.6,4.7,3.3,2.8,3.9,4.7,6.9,6.7,0.3,0,0,"Short-finned pilot whale"
"1430",121385,"5/11/14 23:00",23,85.2,6.7,1.5,1.9,1.5,1.1,0.4,0.4,0.7,0.7,0,0,"Short-finned pilot whale"
"1431",121385,"5/11/14 5:00",5,88.6,4.4,1.1,0.7,0.7,1.1,1.1,0.4,0.4,1.5,0,0,"Short-finned pilot whale"
"1432",121385,"5/12/14 11:00",11,84.9,1.5,1.1,1.1,0.7,1.5,1.5,2.6,4.4,0.7,0,0,"Short-finned pilot whale"
"1433",121385,"5/12/14 17:00",17,54,5.3,4.2,3.7,3.2,4.4,5.8,9.2,9.9,0.2,0,0,"Short-finned pilot whale"
"1434",121385,"5/12/14 23:00",23,91.5,8.5,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1435",121385,"5/12/14 5:00",5,95,2.1,0.8,1.2,0.8,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1436",121385,"5/13/14 11:00",11,79,2.9,1.9,1.6,1.6,1.9,2.6,4.5,3.9,0,0,0,"Short-finned pilot whale"
"1437",121385,"5/13/14 17:00",17,87.8,3,1.1,0.7,0.7,1.1,1.5,2.6,1.5,0,0,0,"Short-finned pilot whale"
"1438",121385,"5/13/14 23:00",23,75.4,16.5,2.3,2.6,2.3,1,0,0,0,0,0,0,"Short-finned pilot whale"
"1439",121385,"5/13/14 5:00",5,82.1,10.4,1.6,2.3,0.6,0.6,0.6,1.6,0,0,0,0,"Short-finned pilot whale"
"1440",121385,"5/14/14 11:00",11,76.1,3.2,2.9,1.9,1.9,2.9,3.9,6.1,1,0,0,0,"Short-finned pilot whale"
"1441",121385,"5/14/14 17:00",17,76,2.9,2.6,2.3,2.6,3.9,6.2,3.6,0,0,0,0,"Short-finned pilot whale"
"1442",121385,"5/14/14 23:00",23,86.3,8.9,1.8,0.7,0.7,1.5,0,0,0,0,0,0,"Short-finned pilot whale"
"1443",121385,"5/14/14 5:00",5,67.9,18.8,2.5,1.9,2.5,3.6,2.8,0,0,0,0,0,"Short-finned pilot whale"
"1444",121385,"4/27/14 11:00",11,70.6,4.7,3.3,3,3.3,3,3.6,7.8,0.6,0,0,0,"Short-finned pilot whale"
"1445",121385,"4/27/14 17:00",17,75.2,3.3,2.6,2.3,2,2.6,3.3,5.9,2.9,0,0,0,"Short-finned pilot whale"
"1446",121385,"4/27/14 23:00",23,97.9,1.3,0.8,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1447",121385,"4/27/14 5:00",5,70.1,6.4,3.3,2.2,2.2,2.8,3.9,5.5,3,0.6,0,0,"Short-finned pilot whale"
"1448",121385,"5/15/14 11:00",11,83.1,2.2,1.8,1.5,1.5,2.2,3.3,4.4,0,0,0,0,"Short-finned pilot whale"
"1449",121385,"5/15/14 17:00",17,54.4,6,4.4,3.7,3.5,4.6,6.5,13.4,3.5,0,0,0,"Short-finned pilot whale"
"1450",121385,"5/15/14 23:00",23,0,27.9,15.4,19.2,15.4,13.5,6.7,1.9,0,0,0,0,"Short-finned pilot whale"
"1451",121385,"5/15/14 5:00",5,80.3,4.5,3.9,4.5,1,1.6,3.9,0.3,0,0,0,0,"Short-finned pilot whale"
"1452",121385,"5/16/14 11:00",11,66.7,3.9,3.1,2.5,2.8,3.6,4.2,6.7,3.9,1.7,1.1,0,"Short-finned pilot whale"
"1453",121385,"5/16/14 17:00",17,78.2,2.6,2.3,1.9,1.9,2.6,3.2,4.5,1.6,1,0,0,"Short-finned pilot whale"
"1454",121385,"5/16/14 23:00",23,56.6,6.7,5.8,5.8,7.2,9.5,3.9,2.8,1.8,0,0,0,"Short-finned pilot whale"
"1455",121385,"5/16/14 5:00",5,73.5,7.1,4.2,3.9,3.2,3.2,2.9,1.9,0,0,0,0,"Short-finned pilot whale"
"1456",121385,"5/17/14 5:00",5,76.1,3.6,3.6,3.6,5.8,4.2,1.9,1,0.3,0,0,0,"Short-finned pilot whale"
"1457",121385,"4/28/14 11:00",11,57,5.5,4.2,3.5,3.7,5.5,7.9,8.1,4.2,0.5,0,0,"Short-finned pilot whale"
"1458",121385,"4/28/14 17:00",17,67.7,4.1,3.6,3,3.3,4.1,4.7,8.3,1.1,0,0,0,"Short-finned pilot whale"
"1459",121385,"4/28/14 23:00",23,56.3,14.7,12.1,8.1,4.4,1.4,2.3,0.7,0,0,0,0,"Short-finned pilot whale"
"1460",121385,"4/28/14 5:00",5,62.8,8.3,8.9,8.9,5.8,2.5,2.2,0.6,0,0,0,0,"Short-finned pilot whale"
"1461",121385,"4/29/14 11:00",11,55.1,5.8,4.6,3.9,4.2,5.3,6.3,8.6,5.6,0.7,0,0,"Short-finned pilot whale"
"1462",121385,"4/29/14 17:00",17,84.1,1.8,1.8,1.5,1.8,3.3,4.1,1.5,0,0,0,0,"Short-finned pilot whale"
"1463",121385,"4/29/14 23:00",23,76.7,11.3,6.1,5.2,0.6,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1464",121385,"4/29/14 5:00",5,76.8,10.3,6.5,3.5,1.9,0.3,0.6,0,0,0,0,0,"Short-finned pilot whale"
"1465",121385,"4/30/14 11:00",11,74.4,3.2,2.6,2.3,2.6,3.2,4.9,4.9,1.6,0.3,0,0,"Short-finned pilot whale"
"1466",121385,"4/30/14 17:00",17,90.4,1.1,1.1,0.7,1.1,1.1,1.9,0.4,0.7,1.5,0,0,"Short-finned pilot whale"
"1467",121385,"4/30/14 23:00",23,81.4,8.1,5.5,3.9,1,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1468",121385,"4/30/14 5:00",5,56.1,8.5,9.2,12,12.2,1.8,0,0,0,0,0,0,"Short-finned pilot whale"
"1469",121385,"5/1/14 11:00",11,54.1,5.3,4.2,3.5,3.9,4.6,5.3,7.2,6.7,4.6,0.5,0,"Short-finned pilot whale"
"1470",121385,"5/1/14 17:00",17,90,1.1,0.7,0.7,0.7,1.1,1.1,1.5,2.2,0.7,0,0,"Short-finned pilot whale"
"1471",121385,"5/1/14 23:00",23,65,10.8,5.6,4.7,5.8,1.9,3.3,1.7,1.1,0,0,0,"Short-finned pilot whale"
"1472",121385,"5/1/14 5:00",5,79,6.5,4.8,5.2,4.5,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1473",121385,"5/2/14 11:00",11,57,5.1,4.2,3.7,3.7,4.8,6,11.1,3.9,0.5,0,0,"Short-finned pilot whale"
"1474",121385,"5/2/14 17:00",17,84.9,1.8,1.5,1.5,1.8,2.6,4,1.8,0,0,0,0,"Short-finned pilot whale"
"1475",121385,"5/2/14 23:00",23,79.3,7.1,5.5,4.9,0.6,0.6,1.9,0,0,0,0,0,"Short-finned pilot whale"
"1476",121385,"5/2/14 5:00",5,64.5,10.2,7.5,8,4.7,1.1,1.4,1.7,0.8,0,0,0,"Short-finned pilot whale"
"1477",121385,"5/3/14 11:00",11,72.6,2.9,2.6,1.9,2.3,2.9,3.5,10,1.3,0,0,0,"Short-finned pilot whale"
"1478",121385,"5/3/14 17:00",17,63.6,3.9,3.3,3.1,3.1,4.7,6.7,10.8,0.8,0,0,0,"Short-finned pilot whale"
"1479",121385,"5/3/14 23:00",23,86,2.6,2.2,2.2,1.1,1.5,1.8,2.6,0,0,0,0,"Short-finned pilot whale"
"1480",121385,"5/3/14 5:00",5,66.8,8.3,6.9,9.4,7.8,0.8,0,0,0,0,0,0,"Short-finned pilot whale"
"1481",121385,"5/4/14 11:00",11,64.2,5.6,3.9,3.3,3.3,4.7,6.1,8.3,0.6,0,0,0,"Short-finned pilot whale"
"1482",121385,"5/4/14 17:00",17,89.7,1.5,1.1,1.1,1.1,1.5,2.2,0.7,1.1,0,0,0,"Short-finned pilot whale"
"1483",121385,"5/4/14 23:00",23,93.7,2.2,4.1,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"1484",121385,"5/4/14 5:00",5,67.2,5.3,3.9,2.8,2.5,3.3,3.9,3.6,6.9,0.6,0,0,"Short-finned pilot whale"
"1485",121386,"4/27/14 14:00",14,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1486",121386,"4/27/14 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1487",121386,"4/27/14 23:00",23,67.9,10.8,12.5,8.9,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1488",121386,"4/28/14 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1489",121386,"4/28/14 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1490",121386,"4/28/14 23:00",23,58.7,15.5,16.4,9.5,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1491",121386,"4/29/14 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1492",121386,"4/29/14 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1493",121386,"4/29/14 23:00",23,67.8,12.5,15,4.7,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1494",121386,"4/29/14 5:00",5,48.1,18.8,19.2,13.9,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1495",121386,"4/30/14 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1496",121386,"4/30/14 5:00",5,56.9,15.5,15.3,11.8,0.5,0,0,0,0,0,0,0,"Melon-headed whale"
"1497",121386,"5/1/14 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1498",121386,"5/1/14 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1499",121386,"5/1/14 23:00",23,91.1,4.8,3.7,0.4,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1500",121386,"5/1/14 5:00",5,78.6,12,7.8,1.6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1501",121386,"5/2/14 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1502",121386,"5/2/14 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1503",121386,"5/2/14 23:00",23,66.2,11.1,13.3,8.6,0.8,0,0,0,0,0,0,0,"Melon-headed whale"
"1504",121386,"5/2/14 5:00",5,90.8,5.5,2.6,1.1,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1505",121386,"5/3/14 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1506",121386,"5/3/14 5:00",5,74.4,9.7,8.8,7.1,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1507",121386,"5/4/14 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1508",121387,"6/13/13 16:00",16,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"1509",121390,"6/20/13 21:00",21,63.9,2.1,2.4,2.7,3.3,2.7,3.3,7.1,12.7,0,0,0,"Sperm whale"
"1510",121390,"6/20/13 23:00",23,78,1.3,1.3,1.6,1.6,1.3,1,6.5,6.5,1,0,0,"Sperm whale"
"1511",121390,"6/21/13 11:00",11,22.4,3.9,4.1,4,4.6,5,6.2,7.2,20.3,22.4,0,0,"Sperm whale"
"1512",121390,"6/21/13 17:00",17,39.9,2.8,3.1,3,3.3,3.5,3.1,4.8,29,7.6,0,0,"Sperm whale"
"1513",121390,"6/21/13 23:00",23,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"1514",121390,"6/21/13 5:00",5,19.7,4.3,4.4,5,5.1,5,6.1,18.6,28.9,2.8,0,0,"Sperm whale"
"1515",121391,"6/18/13 18:00",18,64.3,1.6,2.1,2.1,2.7,2.9,12,12.3,0,0,0,0,"Sperm whale"
"1516",121391,"6/18/13 23:00",23,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"1517",121391,"6/19/13 11:00",11,17.4,2.6,2.8,3.1,3.7,3.7,5,20.3,41.4,0,0,0,"Sperm whale"
"1518",121391,"6/19/13 17:00",17,19.8,2.8,3,3.3,3.9,3.7,4.3,22.9,36.4,0,0,0,"Sperm whale"
"1519",121391,"6/19/13 23:00",23,19.9,3.1,3.5,4.4,5.5,13.7,45,4.8,0,0,0,0,"Sperm whale"
"1520",121391,"6/19/13 5:00",5,27.6,2,2.4,2.8,4.4,8.1,39.4,12,1.1,0,0,0,"Sperm whale"
"1521",121391,"6/20/13 11:00",11,21.7,2.8,3.1,3.5,3.9,4.2,5,10.9,36.5,8.5,0,0,"Sperm whale"
"1522",121391,"6/20/13 17:00",17,19.1,2.8,3.2,3.7,4.3,5.1,20.3,19.1,22.1,0.3,0,0,"Sperm whale"
"1523",121391,"6/20/13 23:00",23,73.5,1,1,1.3,1.6,7.1,13.2,1.3,0,0,0,0,"Sperm whale"
"1524",121391,"6/20/13 5:00",5,32.9,2.4,2.8,3.1,4.6,7.4,36.4,8.3,2,0,0,0,"Sperm whale"
"1525",121391,"6/21/13 11:00",11,19.8,2.9,3.2,3.7,3.9,4.2,7.8,34.8,14.6,5.1,0,0,"Sperm whale"
"1526",121391,"6/21/13 17:00",17,21.3,2.8,3,3.7,4.1,4.4,20.5,39.4,0.9,0,0,0,"Sperm whale"
"1527",121391,"6/21/13 23:00",23,25,3.1,3.5,4.4,5.4,18.9,38.9,0.7,0,0,0,0,"Sperm whale"
"1528",121391,"6/21/13 5:00",5,36.4,3,3.3,4.3,4.8,6.8,18.1,22,1.3,0,0,0,"Sperm whale"
"1529",121391,"6/22/13 11:00",11,34.4,3.1,3.3,4,4,4.7,10.3,17.5,17,1.7,0,0,"Sperm whale"
"1530",121391,"6/22/13 17:00",17,35.9,2.8,3,3.5,3.7,4.6,25.9,20.6,0,0,0,0,"Sperm whale"
"1531",121391,"6/22/13 23:00",23,45.8,2.2,2.4,3.1,4.1,11.8,30.3,0.4,0,0,0,0,"Sperm whale"
"1532",121391,"6/22/13 5:00",5,58.7,2.1,2.3,3,3.9,11.8,18.2,0,0,0,0,0,"Sperm whale"
"1533",121391,"6/23/13 11:00",11,19,2.9,3.2,3.8,4.3,4.7,17.4,24.3,14.4,6,0,0,"Sperm whale"
"1534",121391,"6/23/13 17:00",17,19.2,3.2,3.2,3.7,4.4,5.3,48,12.5,0.5,0,0,0,"Sperm whale"
"1535",121391,"6/23/13 23:00",23,37.3,2.8,3.1,3.5,4.4,15.9,32.5,0.6,0,0,0,0,"Sperm whale"
"1536",121391,"6/23/13 5:00",5,58.1,1.6,1.9,2.3,3.2,7.4,25.2,0.2,0,0,0,0,"Sperm whale"
"1537",121391,"6/24/13 11:00",11,19.9,3.1,3.3,3.6,3.9,3.9,6.4,28.2,25.9,1.8,0,0,"Sperm whale"
"1538",121391,"6/24/13 23:00",23,69,2.5,3,1.9,1.9,1.9,18,1.7,0,0,0,0,"Sperm whale"
"1539",121391,"6/24/13 5:00",5,57.9,1.6,1.9,2.5,2.8,4.2,23.6,5.6,0,0,0,0,"Sperm whale"
