Line,Temp,Sex,Ind,Pop,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
NG4,18C,M,3,NG,0.04409063,-0.11895399,0.21807943,-0.03431534,0.23656081,0.01860231,0.1397681,0.09671413,-0.12061961,0.0622046,-0.19045722,0.05520256,-0.00075605,-0.06150249,0.00513142,-0.01723626,-0.08993342,0.00143047,-0.08839156,0.01930711,-0.1499099,0.02288422,-0.16629829,-0.00840461,-0.1951982,-0.01705878,-0.17907311,-0.06727251,-0.14579637,-0.10273015,-0.09836738,-0.12397249,-0.04726415,-0.13024904,0.00190846,-0.126338,0.0933141,-0.10754456,0.14153502,-0.0911266,0.18630376,-0.06573034,0.23325025,-0.00682304,0.2213567,0.05172512,0.19092798,0.07660983,0.10399505,0.10215738,0.05646389,0.10265989,0.00662076,0.09746965,-0.05642141,0.08626322,-0.15358745,0.03715928,-0.19215839,0.0292735,0.02601692,-0.0839509,-0.05317975,-0.03997842,-0.10757818,-0.02348623,0.14911021,-0.02388557,0.07625465,-0.01820182,-0.04188462,-0.00875781,-0.13849287,0.00416447,0.17435874,0.02544932,0.1160807,0.02941007,0.05084341,0.03130018,-0.01988422,0.02882361,-0.11620793,0.02066157,0.08942001,0.07820942,0.03747241,0.06902784,-0.02084204,0.05855588,-0.07799279,0.04477742,-0.15297038,0.06732128,0.00440187,-0.03984541,4.094053275,295,11.85,13.16
NG4,18C,M,4,NG,0.05176587,-0.11609943,0.21639139,-0.03615693,0.23739212,0.01682811,0.14780921,0.09236934,-0.1218679,0.06096787,-0.18976035,0.05362222,-0.00544194,-0.05646771,-0.00081415,-0.01575443,-0.08964845,0.00046176,-0.08757894,0.01872329,-0.14969036,0.02229808,-0.16768987,-0.00938163,-0.1967323,-0.01850288,-0.18125804,-0.06918217,-0.14608529,-0.10407349,-0.09782733,-0.12343988,-0.04705937,-0.12928505,0.00192859,-0.12549041,0.09284062,-0.10574552,0.14059313,-0.08914098,0.18527157,-0.06448208,0.23418425,-0.00712186,0.22012281,0.05100892,0.18945713,0.07478277,0.1035443,0.10061425,0.05620977,0.10189023,0.00635867,0.09746888,-0.05680194,0.08690307,-0.1534127,0.03639591,-0.19227031,0.02765658,0.02833099,-0.08206439,-0.05378475,-0.03840372,-0.11012242,-0.02382169,0.14709527,-0.02443353,0.0745146,-0.01738817,-0.04317058,-0.00911708,-0.13961787,0.00267341,0.17544798,0.02682471,0.11708656,0.03125841,0.05173939,0.03177668,-0.01905364,0.02907077,-0.11528459,0.01972405,0.09467032,0.07787308,0.04146493,0.06979716,-0.01835918,0.06005325,-0.07672722,0.045744,-0.15326138,0.06527834,-0.0008986,-0.03651209,4.240880041,295,11.85,13.16
NG4,18C,M,5,NG,0.0447093,-0.11611034,0.21800215,-0.03551127,0.23893287,0.01500813,0.14229152,0.09384781,-0.12151584,0.06344663,-0.19032145,0.05539556,-0.00367646,-0.05995367,0.00658312,-0.01653546,-0.08876372,0.00203517,-0.08630545,0.02051494,-0.15126464,0.02124177,-0.16597075,-0.00935161,-0.19349678,-0.02049673,-0.18152727,-0.06926776,-0.14695687,-0.10491701,-0.09849826,-0.12463955,-0.04738627,-0.12963372,0.00138249,-0.12463837,0.09188174,-0.10432726,0.13972088,-0.08847221,0.18488379,-0.06477422,0.23525266,-0.00771219,0.22043998,0.05205382,0.18918876,0.07557038,0.10285299,0.10026918,0.0556129,0.10117749,0.00588823,0.09658971,-0.05718464,0.0862684,-0.15497634,0.03877772,-0.19143871,0.02869254,0.0258406,-0.08103729,-0.05468894,-0.04085151,-0.10899348,-0.02586092,0.14952566,-0.02361249,0.076863,-0.01710706,-0.04055253,-0.00750781,-0.13748698,0.00209461,0.17705674,0.02536079,0.11849667,0.03051174,0.05285329,0.03202372,-0.01822591,0.02909951,-0.11541219,0.021248,0.09024755,0.07812759,0.03769724,0.06931073,-0.0214034,0.05911702,-0.07952938,0.04628974,-0.15329252,0.06706025,0.00266467,-0.0388145,4.307269967,295,11.85,13.16
NG5,18C,M,1,NG,0.05263688,-0.11083401,0.22299594,-0.02894776,0.24125204,0.02023498,0.15385117,0.08673636,-0.12452181,0.05871414,-0.19313549,0.05098232,-0.00757414,-0.05540001,-0.00134258,-0.01685348,-0.09415309,0.00130169,-0.09285145,0.01767599,-0.14771204,0.02102114,-0.17187309,-0.00874441,-0.19944172,-0.01590515,-0.18101471,-0.06822225,-0.14379647,-0.10020428,-0.09648586,-0.11822783,-0.04699697,-0.12409424,0.00098105,-0.12039942,0.09068855,-0.10156544,0.13795503,-0.08621778,0.18284508,-0.06371473,0.23574813,-0.00962355,0.22147682,0.05306125,0.1886186,0.0743381,0.1028137,0.0945468,0.05655583,0.09492465,0.00766925,0.09070362,-0.05459605,0.08144898,-0.15214022,0.03821336,-0.19544565,0.02647944,0.02715211,-0.07832647,-0.05702663,-0.03836296,-0.11380947,-0.02351822,0.15145999,-0.01941188,0.07711572,-0.01566622,-0.04369185,-0.01042936,-0.1418285,0.00336899,0.17713718,0.02773825,0.11772006,0.03063501,0.05124325,0.03049606,-0.02084,0.02853745,-0.11780486,0.01897086,0.09978306,0.07401705,0.0461702,0.06539963,-0.01424897,0.0557955,-0.07370148,0.04380842,-0.15606114,0.0621007,-0.00177539,-0.0365813,4.011984798,295,11.85,13.16
NG5,18C,M,2,NG,0.05160046,-0.11097774,0.22116938,-0.03211833,0.23768292,0.01912678,0.15816689,0.0856325,-0.12495929,0.06042098,-0.19474751,0.0515782,-0.00594545,-0.05592888,-0.00133361,-0.01567855,-0.09489383,0.00103596,-0.09308997,0.01982342,-0.14869801,0.02134677,-0.17087176,-0.01102714,-0.19757973,-0.02222707,-0.18013961,-0.06922831,-0.1427943,-0.10083166,-0.09556549,-0.11857151,-0.04613409,-0.12319483,0.00168953,-0.1193596,0.09176051,-0.10228202,0.13952598,-0.08789678,0.1848708,-0.06525227,0.23483739,-0.00796966,0.21918079,0.05126032,0.18777766,0.07347725,0.10267276,0.0961234,0.05622938,0.09737987,0.00707784,0.09389218,-0.05552725,0.08501964,-0.15236559,0.03756179,-0.19581176,0.02384469,0.02733532,-0.07816916,-0.05575205,-0.03822682,-0.1118655,-0.02340078,0.15011935,-0.02132369,0.07620556,-0.01557496,-0.04359573,-0.00957584,-0.14160414,0.00196373,0.17457636,0.02712765,0.11567703,0.0301485,0.04974733,0.03035038,-0.02174397,0.02913217,-0.11832663,0.02035248,0.10308712,0.07288699,0.04829055,0.06627644,-0.0134323,0.05863187,-0.07382707,0.04579758,-0.15756521,0.06482301,-0.00111105,-0.03619898,4.234882456,295,11.85,13.16
NG5,18C,M,3,NG,0.05865322,-0.11175616,0.22439788,-0.02770183,0.23778783,0.02241164,0.14956122,0.08601438,-0.12425143,0.06080016,-0.19556405,0.0523744,-0.00303415,-0.05571958,0.00192494,-0.01631873,-0.0942638,0.00186733,-0.09287246,0.02018047,-0.14725039,0.02266968,-0.17033527,-0.00757153,-0.20024153,-0.01721548,-0.18005754,-0.06804864,-0.14382548,-0.10048142,-0.09707754,-0.11984903,-0.04739113,-0.12605613,0.00082555,-0.12261539,0.09080498,-0.10380218,0.13835714,-0.08860044,0.18347188,-0.06585186,0.2344542,-0.00991883,0.22015304,0.05045549,0.18806368,0.07209311,0.10275267,0.09343949,0.05642625,0.0944432,0.00737074,0.09087661,-0.05518993,0.08231363,-0.15340529,0.03886798,-0.19726179,0.02711598,0.03268083,-0.07854938,-0.05365955,-0.03874846,-0.11154635,-0.02319156,0.15277366,-0.01969339,0.07801375,-0.01569667,-0.04373061,-0.0100673,-0.14239733,0.00496182,0.17440313,0.02842779,0.11561842,0.03072934,0.04981805,0.0307606,-0.02157822,0.02984874,-0.11775767,0.02093546,0.09676172,0.07232755,0.04384774,0.06483713,-0.01572126,0.05651457,-0.07416095,0.04449124,-0.15714821,0.06412821,0.00079941,-0.03643202,3.972558178,295,11.85,13.16
NG5,18C,M,4,NG,0.05455227,-0.11228747,0.22427881,-0.03100129,0.23940434,0.01892213,0.14873336,0.08853083,-0.12418155,0.05981746,-0.19434315,0.0516473,-0.00860632,-0.05376361,-0.00255398,-0.01606534,-0.09587119,0.00210331,-0.09443099,0.01936413,-0.1475821,0.02225374,-0.16893738,-0.00967775,-0.19800106,-0.02048815,-0.17862088,-0.06784637,-0.14203744,-0.09957839,-0.09521494,-0.11782972,-0.04587634,-0.12399718,0.0021756,-0.12110107,0.09240307,-0.10367762,0.14019656,-0.08887816,0.18561829,-0.06612669,0.23678927,-0.00917794,0.22021307,0.05055695,0.18884006,0.07287914,0.10378187,0.09622248,0.05728075,0.09722226,0.00816961,0.09299902,-0.05428539,0.08330909,-0.15194264,0.03837577,-0.1956385,0.02610256,0.02906048,-0.07889537,-0.0554747,-0.03790577,-0.112511,-0.02391777,0.15221535,-0.02035363,0.07769637,-0.01499802,-0.04330442,-0.01001497,-0.14165201,0.00421149,0.1753587,0.02602981,0.11615766,0.02899505,0.04988269,0.0294924,-0.02201151,0.0289624,-0.11855584,0.02044436,0.09616626,0.07423579,0.04334954,0.06602935,-0.01609969,0.05676908,-0.07435857,0.04388101,-0.15663287,0.06359868,-0.00359952,-0.0353733,3.927406372,295,11.85,13.16
NG5,18C,M,5,NG,0.0591273,-0.11318662,0.22431723,-0.02840812,0.23927373,0.02236399,0.15047244,0.08658551,-0.12493736,0.0581563,-0.19149799,0.05095976,-0.00657188,-0.05482376,-0.00105719,-0.01637582,-0.09634756,0.00127898,-0.09417175,0.01949884,-0.15242944,0.02059255,-0.17054675,-0.0076484,-0.2004282,-0.01377294,-0.17907011,-0.06674363,-0.14173665,-0.097304,-0.095094,-0.11529146,-0.0462923,-0.12357693,0.00185415,-0.12272874,0.09209329,-0.10494796,0.13950275,-0.08916547,0.18426695,-0.06576208,0.23524117,-0.0100783,0.22181768,0.05072234,0.18966293,0.07250818,0.10435273,0.09385807,0.05810359,0.09495601,0.00913382,0.0915868,-0.05327765,0.08315239,-0.15014033,0.03787115,-0.19492769,0.02609876,0.03223102,-0.07973221,-0.0544956,-0.03811555,-0.11272112,-0.02200802,0.15227918,-0.01963709,0.07772569,-0.01597416,-0.04360146,-0.01071081,-0.14194177,0.00433357,0.1753171,0.02887728,0.1157375,0.03122496,0.04906942,0.03091533,-0.02323135,0.02912198,-0.12099215,0.01991165,0.09641645,0.07264284,0.04233497,0.06525703,-0.01846165,0.05620718,-0.07788628,0.04265404,-0.15529657,0.06068429,-0.00317628,-0.0360277,3.925786936,295,11.85,13.16
CN2,24C,F,1,CN,0.05161767,-0.11865036,0.22124844,-0.02954651,0.23437251,0.0207723,0.13572881,0.09635974,-0.11817143,0.06560899,-0.18752,0.05691501,-0.01426348,-0.06186191,-0.00018245,-0.01821482,-0.08819907,0.0016911,-0.08609367,0.01971938,-0.14865135,0.02398754,-0.16731892,-0.00653555,-0.19206144,-0.0205318,-0.18087756,-0.07051605,-0.14582591,-0.10628179,-0.0969697,-0.12541008,-0.04587604,-0.13022383,0.00309864,-0.12646449,0.09487067,-0.10958253,0.14378008,-0.09387325,0.18832686,-0.06725285,0.23176192,-0.00677192,0.22127898,0.05017301,0.19166313,0.0755112,0.10483021,0.10053805,0.05738819,0.10105296,0.0075219,0.09631198,-0.05577597,0.08613124,-0.15416004,0.03906198,-0.18900884,0.03152516,0.02458022,-0.0869347,-0.05796008,-0.04225973,-0.11329895,-0.02188465,0.15061709,-0.02239488,0.07786394,-0.01781219,-0.04074275,-0.01054031,-0.13645707,0.00591255,0.17308447,0.02816698,0.1155224,0.03139564,0.05107155,0.03207429,-0.01877383,0.02995044,-0.11388235,0.0218608,0.08775091,0.07729759,0.03644845,0.06949506,-0.02100133,0.05958363,-0.07735239,0.04648333,-0.14980108,0.06705937,-0.00420134,-0.04109513,3.85796886,1121,5.5,10.68
CN2,24C,F,2,CN,0.03866834,-0.1182604,0.22137395,-0.03215046,0.23577149,0.01833395,0.14456449,0.09603925,-0.11941925,0.06294933,-0.18937302,0.05328009,-0.01880764,-0.06033403,-0.00294552,-0.01882121,-0.08186943,-0.00087234,-0.08001277,0.01936832,-0.14680091,0.0233114,-0.16614626,-0.01061371,-0.1934733,-0.02569086,-0.18071348,-0.0693996,-0.14478421,-0.1031546,-0.0974094,-0.12370673,-0.04661209,-0.12845736,0.00207042,-0.12424095,0.09329338,-0.10656257,0.14161479,-0.09096077,0.18684692,-0.06629987,0.2341125,-0.00702624,0.21962986,0.05074953,0.1903365,0.07629351,0.10367034,0.10273522,0.05609635,0.10286296,0.0063583,0.09722687,-0.05656999,0.08584564,-0.15427453,0.03792513,-0.19066501,0.02839654,0.01614852,-0.08554772,-0.06104757,-0.04164875,-0.11378416,-0.02403341,0.15068204,-0.02410555,0.07776639,-0.01861236,-0.04068253,-0.01082933,-0.13725657,0.00223134,0.17596156,0.02870165,0.11872607,0.03303359,0.05461287,0.03359945,-0.01481428,0.03025324,-0.11017053,0.02071784,0.09234602,0.08167316,0.04036613,0.0723534,-0.01807861,0.06123925,-0.07509677,0.0462038,-0.15212213,0.06672053,-0.00808728,-0.04071617,4.097073745,1121,5.5,10.68
CN2,24C,F,3,CN,0.04770895,-0.11464263,0.21907718,-0.03026371,0.23353771,0.0178054,0.14969668,0.09205717,-0.11922028,0.0654093,-0.19312441,0.0519436,-0.00327159,-0.06353428,0.00437373,-0.01796544,-0.08591037,-0.00051968,-0.0838403,0.01894876,-0.14735804,0.02208307,-0.16939377,-0.01040314,-0.19946199,-0.02225713,-0.18389631,-0.06930558,-0.14706523,-0.10264754,-0.0990228,-0.12119295,-0.04866413,-0.12532146,-0.00013335,-0.12186415,0.09131922,-0.1058968,0.13991401,-0.09090857,0.18506559,-0.06588875,0.23093108,-0.00618417,0.21804543,0.05113176,0.18804294,0.07560504,0.10191382,0.10084352,0.05462677,0.10199842,0.00477994,0.09799332,-0.0585329,0.08804358,-0.15518404,0.03717812,-0.19526742,0.02685312,0.02494368,-0.08266819,-0.0554787,-0.04264464,-0.10971254,-0.02512068,0.14945468,-0.02452559,0.07604209,-0.01914838,-0.0429928,-0.00990541,-0.14049028,0.00212545,0.17334763,0.02614322,0.11630125,0.03019133,0.05236854,0.03206805,-0.01704689,0.03058277,-0.11160286,0.01957639,0.09847287,0.07801854,0.04499897,0.07161467,-0.01504846,0.0622351,-0.07356433,0.04775856,-0.15346348,0.06591214,0.0037845,-0.04131154,4.882200755,1121,5.5,10.68
CN2,24C,F,4,CN,0.04772178,-0.11560552,0.22072446,-0.02568507,0.23314478,0.01856961,0.14836229,0.09224715,-0.12452484,0.06077864,-0.1933305,0.05197037,-0.00598861,-0.06233787,0.00550921,-0.01794632,-0.08082916,0.00017585,-0.07910523,0.01909836,-0.14349621,0.02291897,-0.17147734,-0.00983432,-0.19931977,-0.01625398,-0.185764,-0.06988317,-0.14949622,-0.10464618,-0.1006017,-0.12266048,-0.04999379,-0.12711785,-0.00128191,-0.12370265,0.09000227,-0.10607197,0.1382151,-0.09030916,0.18307003,-0.06541414,0.22996691,-0.00675933,0.21799838,0.05138665,0.18766567,0.07614465,0.10083296,0.09993416,0.0536215,0.10021602,0.00394321,0.09551545,-0.05912698,0.0853657,-0.15692542,0.0380841,-0.19557443,0.0264096,0.02451619,-0.08284462,-0.05723278,-0.04181342,-0.1123107,-0.02407439,0.15106996,-0.02103319,0.07736737,-0.01772991,-0.04206104,-0.00815617,-0.14005705,0.00271028,0.17400312,0.02665109,0.11769052,0.03052489,0.0546097,0.03197385,-0.01385638,0.02984369,-0.10764987,0.01978548,0.09880928,0.07701491,0.04632645,0.07008212,-0.01257133,0.06053929,-0.07017995,0.0469532,-0.15715822,0.0663648,0.00474229,-0.0413792,4.843335167,1121,5.5,10.68
CN2,24C,F,5,CN,0.04547766,-0.11538316,0.22187006,-0.03399475,0.24038952,0.01642109,0.13755597,0.09571866,-0.12122091,0.06239201,-0.18926986,0.05172654,-0.0167301,-0.05767582,-0.00523178,-0.01664912,-0.08794367,0.00121238,-0.0859603,0.01847523,-0.14849984,0.02216379,-0.16634356,-0.0099425,-0.19435965,-0.02146005,-0.17898622,-0.06798035,-0.14398814,-0.10236745,-0.09623898,-0.12127067,-0.04594752,-0.1249399,0.00247642,-0.12144262,0.09393432,-0.10635152,0.14261223,-0.0915533,0.18806672,-0.06681567,0.23693774,-0.00748805,0.22220191,0.05262059,0.19071728,0.07592805,0.10440622,0.10078341,0.05716225,0.10159523,0.00751623,0.09654456,-0.0553302,0.08553158,-0.15353806,0.03894795,-0.1910826,0.02566103,0.02115007,-0.08280518,-0.05902715,-0.04054567,-0.11288818,-0.02287905,0.1505605,-0.02371599,0.07741738,-0.01718788,-0.04128519,-0.00933386,-0.13818697,0.0041369,0.17807118,0.0253702,0.11949818,0.0301549,0.05386135,0.0320701,-0.01740572,0.03006573,-0.11405563,0.01979783,0.08918136,0.07752679,0.03780931,0.06843598,-0.01988132,0.05769923,-0.07661048,0.04461426,-0.15293056,0.06464072,-0.00593128,-0.03845219,3.699763185,1121,5.5,10.68
CN3,24C,F,1,CN,0.04176778,-0.11509287,0.22409876,-0.02617093,0.23974308,0.01929598,0.14446228,0.09182146,-0.11674771,0.06316157,-0.19381448,0.05064336,-0.00792755,-0.06060516,0.00360944,-0.01898844,-0.08305179,-0.00067951,-0.08064641,0.01802234,-0.14851655,0.02263369,-0.17010863,-0.00875244,-0.19964648,-0.01914317,-0.18351774,-0.06867898,-0.14693005,-0.10193871,-0.09924739,-0.12091572,-0.04901789,-0.12611605,-0.00053262,-0.12251331,0.08992399,-0.10337871,0.13733567,-0.08701834,0.18203766,-0.06327632,0.23533385,-0.00883333,0.2195678,0.05286744,0.18754431,0.07546536,0.10131394,0.09864641,0.05443612,0.0990139,0.00510706,0.09391617,-0.05743778,0.08310091,-0.1546775,0.03698215,-0.19563043,0.02891346,0.02037244,-0.08224936,-0.05826794,-0.03997609,-0.11236811,-0.02422292,0.15317169,-0.02132408,0.07879473,-0.01749201,-0.04215451,-0.00971724,-0.14050856,0.0036607,0.17898797,0.02714606,0.12090779,0.03027323,0.05591671,0.03047991,-0.01451906,0.02773034,-0.11159308,0.01938801,0.09412193,0.07730637,0.04171798,0.06887545,-0.01711467,0.05821184,-0.07489633,0.0449498,-0.15269963,0.06535832,0.00129992,-0.04078057,4.372207157,1121,5.5,10.68
CN3,24C,F,2,CN,0.04489158,-0.11510205,0.22218714,-0.02708315,0.23993593,0.01906745,0.14001463,0.09107263,-0.11826759,0.06393755,-0.1940589,0.05383582,-0.00476111,-0.06008355,0.0049875,-0.01861359,-0.0793185,-0.00066399,-0.07691295,0.02005878,-0.14782111,0.02410586,-0.16884015,-0.00935452,-0.19832646,-0.01830603,-0.18600781,-0.07044759,-0.1497173,-0.10574404,-0.10063912,-0.1239291,-0.04985071,-0.12815412,-0.0012067,-0.12377228,0.08939786,-0.10403884,0.13695135,-0.08775376,0.18158435,-0.06372071,0.23425135,-0.00892757,0.22003649,0.05325172,0.18713805,0.07484838,0.10065524,0.09689467,0.05375429,0.09780125,0.00419824,0.09372651,-0.05881519,0.08408851,-0.15660016,0.03762273,-0.19548367,0.02975049,0.02364692,-0.08186402,-0.0557268,-0.03969262,-0.11023351,-0.02416878,0.15218072,-0.02282939,0.07823222,-0.01840142,-0.04158932,-0.00855449,-0.13979612,0.00300292,0.18002847,0.02720399,0.12240147,0.03095046,0.0579113,0.0316299,-0.01199579,0.02908154,-0.10886929,0.02062223,0.0889831,0.0783851,0.03778266,0.06938022,-0.01979301,0.05860721,-0.07642521,0.04565999,-0.15329642,0.06672295,0.00320202,-0.04010325,4.329434591,1121,5.5,10.68
CN3,24C,F,3,CN,0.0504552,-0.114402,0.22422944,-0.027203,0.23982799,0.01931017,0.14118378,0.0906719,-0.11081315,0.06688097,-0.19588867,0.05171218,-0.00772853,-0.05759005,0.00391737,-0.01751224,-0.083756,-0.00067874,-0.08050851,0.01884379,-0.15307376,0.02279411,-0.1706124,-0.00915144,-0.19942452,-0.01876025,-0.18272355,-0.06886039,-0.14632947,-0.10211382,-0.09891436,-0.12166403,-0.04861428,-0.12814836,7.43E-05,-0.124254,0.09029864,-0.10375097,0.13729134,-0.08648549,0.18178776,-0.06266881,0.23621312,-0.00947911,0.21886141,0.05131384,0.18706336,0.07343267,0.10157682,0.09708962,0.05481952,0.09799237,0.00546037,0.09347888,-0.0572272,0.08336312,-0.15553603,0.03908288,-0.19706113,0.02834401,0.02622559,-0.08148457,-0.05612753,-0.0398935,-0.1119418,-0.02370243,0.1532727,-0.02104046,0.07871834,-0.01687974,-0.04230916,-0.00863614,-0.14122,0.00354183,0.17910599,0.02633047,0.1208296,0.02977313,0.05559942,0.03087125,-0.01512174,0.02830179,-0.11316488,0.01955123,0.09121408,0.07509878,0.03854929,0.06711879,-0.02054873,0.05689603,-0.0786868,0.04439864,-0.15010031,0.06681631,0.00085705,-0.0386492,4.329844505,1121,5.5,10.68
CN3,24C,F,4,CN,0.0482417,-0.11306412,0.2252261,-0.02811816,0.2416715,0.02123129,0.13764201,0.09100283,-0.11744419,0.06342359,-0.1929724,0.05132513,-0.00686592,-0.05743091,0.00429416,-0.01873957,-0.08081969,-0.00058548,-0.07804535,0.01867903,-0.15160211,0.02214508,-0.17207726,-0.00874082,-0.20061262,-0.0175437,-0.18403512,-0.06883958,-0.14656528,-0.10113674,-0.09914465,-0.12017053,-0.04910089,-0.12539859,-0.00076209,-0.12178187,0.08959831,-0.10310343,0.1372306,-0.08765489,0.18246414,-0.06486759,0.23699926,-0.01075424,0.22051814,0.05262953,0.18776351,0.07401363,0.10177478,0.09609321,0.0551306,0.09685775,0.00587711,0.09248296,-0.05675295,0.08267549,-0.15436138,0.03765186,-0.19542705,0.02919896,0.0237281,-0.08077202,-0.05756348,-0.03768632,-0.11373971,-0.02318523,0.15428845,-0.02272584,0.07969865,-0.01824834,-0.04146362,-0.00962417,-0.14026281,0.00345625,0.18090584,0.02744704,0.1226662,0.02988532,0.05754523,0.02961964,-0.01310368,0.02743556,-0.11082485,0.01953277,0.08688779,0.07682395,0.03513909,0.06879888,-0.02284525,0.0580659,-0.07954203,0.04384265,-0.1524908,0.06513846,0.00313389,-0.0392846,4.131799915,1121,5.5,10.68
CN3,24C,F,5,CN,0.0465464,-0.11634438,0.22252957,-0.02864627,0.23888532,0.0169273,0.14328705,0.09160271,-0.12154649,0.06238186,-0.19285709,0.05095707,-0.00795713,-0.05857866,0.00166511,-0.017557,-0.08776073,0.00109393,-0.08417136,0.0189914,-0.14743216,0.021969,-0.16862598,-0.0109819,-0.19797514,-0.01968355,-0.18174991,-0.06807333,-0.1458338,-0.10153104,-0.09807079,-0.11925512,-0.04820045,-0.12485094,0.00026783,-0.12309227,0.09136698,-0.1061294,0.13918702,-0.08986517,0.18372319,-0.06503812,0.23484014,-0.00856975,0.21965825,0.05157522,0.18804396,0.07425501,0.10231299,0.09864852,0.05536738,0.09996721,0.00582104,0.09588542,-0.0570691,0.08591007,-0.15401835,0.03751203,-0.19469079,0.02564788,0.02415766,-0.08262192,-0.056284,-0.03936478,-0.11154077,-0.02411907,0.15160076,-0.02372462,0.07772559,-0.01866138,-0.04197574,-0.0094219,-0.1400381,0.0026536,0.17767867,0.02695127,0.119534,0.03136588,0.05437105,0.03256982,-0.01629327,0.03002224,-0.11262106,0.01992647,0.09335019,0.07761168,0.04111654,0.07024333,-0.01747737,0.06012856,-0.07482935,0.04641895,-0.15458186,0.06380073,0.00056409,-0.03890659,4.140289378,1121,5.5,10.68
CN4,24C,F,1,CN,0.04896947,-0.10978806,0.22897211,-0.02422736,0.24201337,0.01713878,0.14564741,0.09007453,-0.12036469,0.05966074,-0.19131998,0.05081798,-0.01080378,-0.05584134,-0.00024014,-0.01564468,-0.09308846,0.00196301,-0.09142235,0.01740409,-0.15505786,0.02085732,-0.16982356,-0.00718069,-0.19650377,-0.01495959,-0.18139823,-0.0686092,-0.1442606,-0.10180512,-0.09603071,-0.11880257,-0.04641465,-0.1209701,0.00134907,-0.11687662,0.09171527,-0.1017025,0.1397122,-0.08830404,0.18523174,-0.06597286,0.2371191,-0.00973396,0.22276344,0.05287986,0.19028789,0.07519069,0.10410993,0.09534864,0.05777222,0.09532604,0.00884431,0.09079473,-0.05343675,0.08139473,-0.15088388,0.03810244,-0.19320434,0.02690711,0.02350359,-0.0783403,-0.05839183,-0.03774035,-0.1137899,-0.02180815,0.1559362,-0.0198525,0.08111204,-0.01634793,-0.04055011,-0.00910929,-0.1394442,0.0050122,0.17802616,0.02537689,0.11817257,0.02800026,0.05124652,0.02758463,-0.02131306,0.02571577,-0.11967148,0.01882898,0.09300668,0.07273984,0.03914874,0.0649239,-0.02122586,0.05525232,-0.0804182,0.04198462,-0.15272737,0.06082628,-0.00287429,-0.03648918,4.468086327,1121,5.5,10.68
CN4,24C,F,2,CN,0.05062333,-0.10738867,0.22357694,-0.02784814,0.23879137,0.01627499,0.1596232,0.08836288,-0.11944222,0.05885275,-0.19534635,0.04795429,-0.00740327,-0.05518971,-0.00358934,-0.01453338,-0.09136431,0.00109875,-0.0904165,0.01552429,-0.14968129,0.01919269,-0.17282688,-0.00954224,-0.19979435,-0.01522091,-0.18362078,-0.06912476,-0.14620166,-0.10270986,-0.09728139,-0.11823832,-0.04768491,-0.11911887,9.77E-05,-0.11473321,0.09064964,-0.10023812,0.13872342,-0.08720489,0.18431963,-0.06492733,0.2347287,-0.00780476,0.22062372,0.05301795,0.18898074,0.07629777,0.10263646,0.09794164,0.05606407,0.0975569,0.00706263,0.09214728,-0.05509678,0.0813131,-0.15196071,0.03670216,-0.1970451,0.02382675,0.02461196,-0.07657634,-0.05805374,-0.03689576,-0.11433874,-0.02290617,0.15134305,-0.020639,0.07691487,-0.0159689,-0.04378433,-0.00831008,-0.14266643,0.00264118,0.1761028,0.02442667,0.11721405,0.0274208,0.05133394,0.02775789,-0.02003568,0.02522585,-0.11703233,0.01702906,0.10430679,0.07513345,0.04924948,0.06629641,-0.01274006,0.0560422,-0.07354083,0.0424951,-0.154186,0.0597451,-0.00244451,-0.03515849,4.917491349,1121,5.5,10.68
